filename,rmse,nrmse_mean,nrmse_range
forecasting-values LSTM svd - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,80.87031844211197,0.08966293367585966,0.11239469498195272
prediction bi-LSTM knn - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,43.760000743515064,0.0493455628809723,0.14448845064645757
prediction GRU mediana-movel - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.128320957086657,0.015425376327237957,0.1263488669907245
forecasting-values LSTM svd - treated bbr esmond data go-se 07-03-2023_longest_interval.csv.csv,10.300499832298703,0.011192769620997927,0.12145577077048722
prediction GRU media-movel - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,46.80239859907561,0.05330466573899678,0.1545339567006409
prediction GRU media-movel - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,503.30808306479764,0.26573046592850424,0.19244039548500474
prediction GRU knn - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,27.443838464786502,0.03008354892009294,0.12038706689791072
forecasting-values LSTM svd - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,601.6819646852504,0.1791968374045406,0.1821063852789417
forecasting-values GRU svd - treated bbr esmond data pr-pa 07-08-2023_longest_interval.csv.csv,15.343551296427997,0.01682457153594428,0.15206812173601397
prediction GRU interpolacao-linear - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.733144006369804,0.00954873017829032,0.12417000808108059
prediction bi-LSTM knn - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,13.985960165202082,0.015291431222697927,0.12507574155613446
forecasting-values LSTM svd - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,28.059435729755876,0.030791711635668993,0.12308748904239791
prediction GRU interpolacao-linear - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,432.52836991006404,0.23203702876078067,0.1653776948248635
prediction LSTM mediana-movel - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,9.081250405439238,0.00992856245847589,0.1291194712244801
prediction LSTM interpolacao-linear - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,15.689518330688452,0.018034454412968144,0.12943549164543697
forecasting-values LSTM svd - treated bbr esmond data ma-rj 07-03-2023_longest_interval.csv.csv,41.171085846541416,0.047077857706191474,0.1359402720366871
prediction LSTM mediana-movel - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,43.875789274979276,0.051263544057184716,0.13364389883043465
forecasting-values bi-LSTM svd - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,31.222885395510797,0.03493105092623087,0.15407454433665885
prediction bi-LSTM knn - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,75.73002296065332,0.08603189799886642,0.11288109442358979
prediction GRU mediana-movel - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,92.46113268214827,0.10235388812734991,0.1378200275236732
prediction bi-LSTM knn - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,18.822826678594925,0.021619864284009374,0.18562940499606517
prediction LSTM mediana-movel - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.608554675454501,0.0159496980674754,0.13064357309138713
prediction bi-LSTM mediana-movel - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,35.86698259213704,0.040058757166489815,0.1873462253639334
forecasting-values GRU svd - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,68.31772654873708,0.07883741881889508,0.14927883381333493
prediction LSTM media-movel - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.592304326544578,0.015932917252398617,0.13049824703465263
forecasting-values bi-LSTM svd - treated bbr esmond data ro-se 07-04-2023_longest_interval.csv.csv,8.46558596647746,0.009263360948113374,0.13125585180302674
prediction bi-LSTM interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,44.305980395643665,0.04936876443227107,0.1791969792407478
prediction LSTM media-movel - treated bbr esmond data pb-es 07-08-2023_longest_interval.csv.csv,29.937167116726886,0.032827861243194145,0.1313244772607056
prediction LSTM media-movel - treated bbr esmond data to-rs 07-07-2023_longest_interval.csv.csv,59.50733124926605,0.06738397795000158,0.13234804866161154
prediction bi-LSTM media-movel - treated bbr esmond data ba-pe 07-03-2023_longest_interval.csv.csv,623.387628260901,0.17923095898805888,0.19120501261700426
forecasting-values LSTM svd - treated bbr esmond data rs-pe 07-07-2023_longest_interval.csv.csv,400.8128296504552,0.20840502335549768,0.15325122335352426
prediction LSTM media-movel - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,42.66069349869003,0.050119794515397484,0.12994276570715443
prediction bi-LSTM knn - treated bbr esmond data ap-ba 07-03-2023_longest_interval.csv.csv,31.539698108699334,0.0352872448555718,0.1647432530630045
prediction LSTM mediana-movel - treated bbr esmond data ce-am 07-03-2023_longest_interval.csv.csv,97.34301722244851,0.10775810338616865,0.14509683067537713
prediction GRU knn - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,13.088596753319225,0.014919802512302004,0.10797839168848505
prediction GRU mediana-movel - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,46.99975843536714,0.05239160811503803,0.19009205216663597
prediction bi-LSTM media-movel - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,15.111418208806535,0.016526005269481794,0.13641015252696032
prediction LSTM knn - treated bbr esmond data rs-go 07-07-2023_longest_interval.csv.csv,13.326883051403161,0.015191427085646605,0.10994420755961588
prediction LSTM interpolacao-linear - treated bbr esmond data pb-ac 07-08-2023_longest_interval.csv.csv,48.7478562095076,0.054318207345707026,0.1971622904899086
prediction LSTM weightned_rolling_mean - treated bbr esmond data ba-go 07-03-2023_longest_interval.csv.csv,18.010022531595677,0.02082176905153206,0.17761358714032388
prediction GRU mediana-movel - treated bbr esmond data ce-ro 07-03-2023_longest_interval.csv.csv,15.083932545521996,0.01649276079983765,0.13616204057154083
prediction GRU interpolacao-linear - treated bbr esmond data rj-go 07-08-2023_longest_interval.csv.csv,63.93273234199427,0.07367163212217848,0.13969732613547298
prediction LSTM media-movel - treated bbr esmond data ba-pa 07-03-2023_longest_interval.csv.csv,29.535951756785618,0.034032559913767475,0.17039068113743128
prediction GRU media-movel - treated bbr esmond data es-pr 07-03-2023_longest_interval.csv.csv,14.183330789500884,0.01548637081406231,0.12684081716796058
prediction GRU interpolacao-linear - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,41.153827894809275,0.04816400959045641,0.1253529133616163
prediction bi-LSTM interpolacao-linear - treated bbr esmond data rj-am 07-08-2023_longest_interval.csv.csv,41.94164711832437,0.049086026680431966,0.12775257919883382
