,Data,Vazao,throughput_raw,hour,day_of_week,relative_day,is_weekend,time_since_start,hour_sin,hour_cos,throughput_rolling_mean,throughput_rolling_std
441,2024-05-04 18:00:00,,,18,5,5,True,2646.0,-1.0,-1.8369701987210297e-16,931721932.0,289481.030937208
442,2024-05-05 00:00:00,,,0,6,6,True,2652.0,0.0,1.0,931721932.0,289481.030937208
443,2024-05-05 06:00:00,918817752.0,918817752.0,6,6,6,True,2658.0,1.0,6.123233995736766e-17,925372189.0,9269373.699120047
444,2024-05-05 12:00:00,913469996.0,913469996.0,12,6,6,True,2664.0,1.2246467991473532e-16,-1.0,916143874.0,3781434.5317311087
445,2024-05-05 18:00:00,,,18,6,6,True,2670.0,-1.0,-1.8369701987210297e-16,916143874.0,3781434.5317311087
446,2024-05-06 00:00:00,,,0,0,0,False,2676.0,0.0,1.0,916143874.0,3781434.5317311087
447,2024-05-06 06:00:00,,,6,0,0,False,2682.0,1.0,6.123233995736766e-17,913469996.0,0.0
448,2024-05-06 12:00:00,905392901.0,905392901.0,12,0,0,False,2688.0,1.2246467991473532e-16,-1.0,905392901.0,0.0
449,2024-05-06 18:00:00,,,18,0,0,False,2694.0,-1.0,-1.8369701987210297e-16,905392901.0,0.0
450,2024-05-07 00:00:00,935175977.0,935175977.0,0,1,1,False,2700.0,0.0,1.0,920284439.0,21059815.004194316
451,2024-05-07 06:00:00,,,6,1,1,False,2706.0,1.0,6.123233995736766e-17,920284439.0,21059815.004194316
452,2024-05-07 12:00:00,861260472.0,861260472.0,12,1,1,False,2712.0,1.2246467991473532e-16,-1.0,898218224.5,52266154.82032816
453,2024-05-07 18:00:00,888696437.5,888696437.5,18,1,1,False,2718.0,-1.0,-1.8369701987210297e-16,895044295.5,37364380.70866931
454,2024-05-08 00:00:00,,,0,2,2,False,2724.0,0.0,1.0,874978454.75,19400157.253450163
455,2024-05-08 06:00:00,,,6,2,2,False,2730.0,1.0,6.123233995736766e-17,874978454.75,19400157.253450163
456,2024-05-08 12:00:00,,,12,2,2,False,2736.0,1.2246467991473532e-16,-1.0,888696437.5,0.0
457,2024-05-08 18:00:00,,,18,2,2,False,2742.0,-1.0,-1.8369701987210297e-16,,0.0
458,2024-05-09 00:00:00,,,0,3,3,False,2748.0,0.0,1.0,,0.0
459,2024-05-09 06:00:00,,,6,3,3,False,2754.0,1.0,6.123233995736766e-17,,0.0
460,2024-05-09 12:00:00,924412704.0,924412704.0,12,3,3,False,2760.0,1.2246467991473532e-16,-1.0,924412704.0,0.0
461,2024-05-09 18:00:00,908367389.0,908367389.0,18,3,3,False,2766.0,-1.0,-1.8369701987210297e-16,916390046.5,11345751.042774228
462,2024-05-10 00:00:00,,,0,4,4,False,2772.0,0.0,1.0,916390046.5,11345751.042774228
463,2024-05-10 06:00:00,917606718.5,917606718.5,6,4,4,False,2778.0,1.0,6.123233995736766e-17,916795603.8333334,8053351.079778378
464,2024-05-10 12:00:00,899915748.0,899915748.0,12,4,4,False,2784.0,1.2246467991473532e-16,-1.0,908629951.8333334,8848407.412583016
465,2024-05-10 18:00:00,918922839.0,918922839.0,18,4,4,False,2790.0,-1.0,-1.8369701987210297e-16,912148435.1666666,10614236.655585706
466,2024-05-11 00:00:00,,,0,5,5,True,2796.0,0.0,1.0,912148435.1666666,10614236.655585706
467,2024-05-11 06:00:00,897633260.0,897633260.0,6,5,5,True,2802.0,1.0,6.123233995736766e-17,905490615.6666666,11688494.583347531
468,2024-05-11 12:00:00,917085142.0,917085142.0,12,5,5,True,2808.0,1.2246467991473532e-16,-1.0,911213747.0,11796885.30646244
469,2024-05-11 18:00:00,921445466.0,921445466.0,18,5,5,True,2814.0,-1.0,-1.8369701987210297e-16,912054622.6666666,12678126.131999556
470,2024-05-12 00:00:00,,,0,6,6,True,2820.0,0.0,1.0,912054622.6666666,12678126.131999556
471,2024-05-12 06:00:00,900359377.0,900359377.0,6,6,6,True,2826.0,1.0,6.123233995736766e-17,912963328.3333334,11130938.785925554
472,2024-05-12 12:00:00,917245616.0,917245616.0,12,6,6,True,2832.0,1.2246467991473532e-16,-1.0,913016819.6666666,11160995.750854494
473,2024-05-12 18:00:00,919994822.0,919994822.0,18,6,6,True,2838.0,-1.0,-1.8369701987210297e-16,912533271.6666666,10632136.047094774
474,2024-05-13 00:00:00,,,0,0,0,False,2844.0,0.0,1.0,912533271.6666666,10632136.047094774
475,2024-05-13 06:00:00,920881644.5,920881644.5,6,0,0,False,2850.0,1.0,6.123233995736766e-17,919374027.5,1895841.547078195
476,2024-05-13 12:00:00,903272833.0,903272833.0,12,0,0,False,2856.0,1.2246467991473532e-16,-1.0,914716433.1666666,9920363.003314361
477,2024-05-13 18:00:00,,,18,0,0,False,2862.0,-1.0,-1.8369701987210297e-16,912077238.75,12451310.020285789
478,2024-05-14 00:00:00,,,0,1,1,False,2868.0,0.0,1.0,912077238.75,12451310.020285789
479,2024-05-14 06:00:00,909485986.0,909485986.0,6,1,1,False,2874.0,1.0,6.123233995736766e-17,906379409.5,4393362.618849904
480,2024-05-14 12:00:00,919602715.0,919602715.0,12,1,1,False,2880.0,1.2246467991473532e-16,-1.0,914544350.5,7153607.679326823
481,2024-05-14 18:00:00,194344874.0,194344874.0,18,1,1,False,2886.0,-1.0,-1.8369701987210297e-16,674477858.3333334,415838128.4045988
482,2024-05-15 00:00:00,,,0,2,2,False,2892.0,0.0,1.0,674477858.3333334,415838128.4045988
483,2024-05-15 06:00:00,,,6,2,2,False,2898.0,1.0,6.123233995736766e-17,556973794.5,512834737.4798149
484,2024-05-15 12:00:00,855693311.0,855693311.0,12,2,2,False,2904.0,1.2246467991473532e-16,-1.0,525019092.5,467643964.5298242
485,2024-05-15 18:00:00,655150317.0,655150317.0,18,2,2,False,2910.0,-1.0,-1.8369701987210297e-16,755421814.0,141805310.9768531
486,2024-05-16 00:00:00,,,0,3,3,False,2916.0,0.0,1.0,755421814.0,141805310.9768531
487,2024-05-16 06:00:00,932190729.0,932190729.0,6,3,3,False,2922.0,1.0,6.123233995736766e-17,814344785.6666666,143073837.16358984
488,2024-05-16 12:00:00,213437815.0,213437815.0,12,3,3,False,2928.0,1.2246467991473532e-16,-1.0,600259620.3333334,362506798.944912
489,2024-05-16 18:00:00,919496800.0,919496800.0,18,3,3,False,2934.0,-1.0,-1.8369701987210297e-16,688375114.6666666,411356734.3794959
490,2024-05-17 00:00:00,,,0,4,4,False,2940.0,0.0,1.0,688375114.6666666,411356734.3794959
491,2024-05-17 06:00:00,919279636.0,919279636.0,6,4,4,False,2946.0,1.0,6.123233995736766e-17,684071417.0,407580669.6700318
492,2024-05-17 12:00:00,921070816.0,921070816.0,12,4,4,False,2952.0,1.2246467991473532e-16,-1.0,919949084.0,977497.8570922803
493,2024-05-17 18:00:00,739291694.0,739291694.0,18,4,4,False,2958.0,-1.0,-1.8369701987210297e-16,859880715.3333334,104436995.98823433
494,2024-05-18 00:00:00,,,0,5,5,True,2964.0,0.0,1.0,859880715.3333334,104436995.98823433
495,2024-05-18 06:00:00,920623847.0,920623847.0,6,5,5,True,2970.0,1.0,6.123233995736766e-17,860328785.6666666,104821434.42381227
496,2024-05-18 12:00:00,917976960.0,917976960.0,12,5,5,True,2976.0,1.2246467991473532e-16,-1.0,859297500.3333334,103936503.05827521
497,2024-05-18 18:00:00,,,18,5,5,True,2982.0,-1.0,-1.8369701987210297e-16,919300403.5,1871631.7467482754
498,2024-05-19 00:00:00,926215285.0,926215285.0,0,6,6,True,2988.0,0.0,1.0,921605364.0,4205951.90383803
499,2024-05-19 06:00:00,,,6,6,6,True,2994.0,1.0,6.123233995736766e-17,922096122.5,5825375.473123085
500,2024-05-19 12:00:00,936275476.0,936275476.0,12,6,6,True,3000.0,1.2246467991473532e-16,-1.0,931245380.5,7113629.276135495
501,2024-05-19 18:00:00,795232624.5,795232624.5,18,6,6,True,3006.0,-1.0,-1.8369701987210297e-16,885907795.1666666,78687939.30654804
502,2024-05-20 00:00:00,,,0,0,0,False,3012.0,0.0,1.0,865754050.25,99732356.73353744
503,2024-05-20 06:00:00,928271313.0,928271313.0,6,0,0,False,3018.0,1.0,6.123233995736766e-17,886593137.8333334,79221677.6124458
504,2024-05-20 12:00:00,903189989.0,903189989.0,12,0,0,False,3024.0,1.2246467991473532e-16,-1.0,875564642.1666666,70690826.84617928
505,2024-05-20 18:00:00,909890164.0,909890164.0,18,0,0,False,3030.0,-1.0,-1.8369701987210297e-16,913783822.0,12986093.826243209
506,2024-05-21 00:00:00,,,0,1,1,False,3036.0,0.0,1.0,913783822.0,12986093.826243209
507,2024-05-21 06:00:00,,,6,1,1,False,3042.0,1.0,6.123233995736766e-17,906540076.5,4737739.177641853
508,2024-05-21 12:00:00,923532619.0,923532619.0,12,1,1,False,3048.0,1.2246467991473532e-16,-1.0,916711391.5,9646672.442534912
509,2024-05-21 18:00:00,914312965.0,914312965.0,18,1,1,False,3054.0,-1.0,-1.8369701987210297e-16,918922792.0,6519279.863597512
510,2024-05-22 00:00:00,,,0,2,2,False,3060.0,0.0,1.0,918922792.0,6519279.863597512
511,2024-05-22 06:00:00,,,6,2,2,False,3066.0,1.0,6.123233995736766e-17,918922792.0,6519279.863597512
512,2024-05-22 12:00:00,916142546.0,916142546.0,12,2,2,False,3072.0,1.2246467991473532e-16,-1.0,915227755.5,1293709.131849389
513,2024-05-22 18:00:00,926971213.5,926971213.5,18,2,2,False,3078.0,-1.0,-1.8369701987210297e-16,921556879.75,7657024.220467644
514,2024-05-23 00:00:00,,,0,3,3,False,3084.0,0.0,1.0,921556879.75,7657024.220467644
515,2024-05-23 06:00:00,,,6,3,3,False,3090.0,1.0,6.123233995736766e-17,921556879.75,7657024.220467644
516,2024-05-23 12:00:00,,,12,3,3,False,3096.0,1.2246467991473532e-16,-1.0,926971213.5,0.0
517,2024-05-23 18:00:00,,,18,3,3,False,3102.0,-1.0,-1.8369701987210297e-16,,0.0
518,2024-05-24 00:00:00,,,0,4,4,False,3108.0,0.0,1.0,,0.0
519,2024-05-24 06:00:00,859523501.0,859523501.0,6,4,4,False,3114.0,1.0,6.123233995736766e-17,859523501.0,0.0
520,2024-05-24 12:00:00,923796887.0,923796887.0,12,4,4,False,3120.0,1.2246467991473532e-16,-1.0,891660194.0,45448147.09042051
521,2024-05-24 18:00:00,,,18,4,4,False,3126.0,-1.0,-1.8369701987210297e-16,891660194.0,45448147.09042051
522,2024-05-25 00:00:00,924269394.0,924269394.0,0,5,5,True,3132.0,0.0,1.0,902529927.3333334,37245407.03482218
523,2024-05-25 06:00:00,917583318.0,917583318.0,6,5,5,True,3138.0,1.0,6.123233995736766e-17,921883199.6666666,3731293.6733474163
524,2024-05-25 12:00:00,901828374.0,901828374.0,12,5,5,True,3144.0,1.2246467991473532e-16,-1.0,914560362.0,11521872.325865708
525,2024-05-25 18:00:00,918416821.0,918416821.0,18,5,5,True,3150.0,-1.0,-1.8369701987210297e-16,915524476.75,9603146.8939633
526,2024-05-26 00:00:00,915617845.0,915617845.0,0,6,6,True,3156.0,0.0,1.0,913361589.5,7777834.010764637
527,2024-05-26 06:00:00,,,6,6,6,True,3162.0,1.0,6.123233995736766e-17,911954346.6666666,8880318.603333015
528,2024-05-26 12:00:00,921753544.0,921753544.0,12,6,6,True,3168.0,1.2246467991473532e-16,-1.0,918596070.0,3071774.4395787604
529,2024-05-26 18:00:00,,,18,6,6,True,3174.0,-1.0,-1.8369701987210297e-16,918685694.5,4338594.3702191515
530,2024-05-27 00:00:00,,,0,0,0,False,3180.0,0.0,1.0,921753544.0,0.0
531,2024-05-27 06:00:00,,,6,0,0,False,3186.0,1.0,6.123233995736766e-17,921753544.0,0.0
532,2024-05-27 12:00:00,,,12,0,0,False,3192.0,1.2246467991473532e-16,-1.0,,0.0
533,2024-05-27 18:00:00,905761216.0,905761216.0,18,0,0,False,3198.0,-1.0,-1.8369701987210297e-16,905761216.0,0.0
534,2024-05-28 00:00:00,,,0,1,1,False,3204.0,0.0,1.0,905761216.0,0.0
535,2024-05-28 06:00:00,,,6,1,1,False,3210.0,1.0,6.123233995736766e-17,905761216.0,0.0
536,2024-05-28 12:00:00,911898905.0,911898905.0,12,1,1,False,3216.0,1.2246467991473532e-16,-1.0,908830060.5,4340001.51271408
537,2024-05-28 18:00:00,901282034.0,901282034.0,18,1,1,False,3222.0,-1.0,-1.8369701987210297e-16,906590469.5,7507261.479082802
538,2024-05-29 00:00:00,,,0,2,2,False,3228.0,0.0,1.0,906590469.5,7507261.479082802
539,2024-05-29 06:00:00,893955937.5,893955937.5,6,2,2,False,3234.0,1.0,6.123233995736766e-17,902378958.8333334,9021638.08540344
540,2024-05-29 12:00:00,,,12,2,2,False,3240.0,1.2246467991473532e-16,-1.0,897618985.75,5180332.514777137
541,2024-05-29 18:00:00,918468636.5,918468636.5,18,2,2,False,3246.0,-1.0,-1.8369701987210297e-16,906212287.0,17333095.688084736
542,2024-05-30 00:00:00,936335115.0,936335115.0,0,3,3,False,3252.0,0.0,1.0,916253229.6666666,21276270.631198805
543,2024-05-30 06:00:00,913468809.0,913468809.0,6,3,3,False,3258.0,1.0,6.123233995736766e-17,922757520.1666666,12021350.999411864
544,2024-05-30 12:00:00,920168963.0,920168963.0,12,3,3,False,3264.0,1.2246467991473532e-16,-1.0,922110380.875,9900357.415365487
545,2024-05-30 18:00:00,911547689.5,911547689.5,18,3,3,False,3270.0,-1.0,-1.8369701987210297e-16,920380144.125,11260321.206229717
546,2024-05-31 00:00:00,906113383.0,906113383.0,0,4,4,False,3276.0,0.0,1.0,912824711.125,5803033.893523772
547,2024-05-31 06:00:00,935205844.0,935205844.0,6,4,4,False,3282.0,1.0,6.123233995736766e-17,918258969.875,12693846.030737052
548,2024-05-31 12:00:00,,,12,4,4,False,3288.0,1.2246467991473532e-16,-1.0,917622305.5,15468307.645625727
549,2024-05-31 18:00:00,936273604.0,936273604.0,18,4,4,False,3294.0,-1.0,-1.8369701987210297e-16,925864277.0,17113105.74395624
550,2024-06-01 00:00:00,,,0,5,5,True,3300.0,0.0,1.0,935739724.0,755020.336681238
551,2024-06-01 06:00:00,933916922.0,933916922.0,6,5,5,True,3306.0,1.0,6.123233995736766e-17,935095263.0,1666425.8233009502
552,2024-06-01 12:00:00,920219210.0,920219210.0,12,5,5,True,3312.0,1.2246467991473532e-16,-1.0,930136578.6666666,8669148.658617994
553,2024-06-01 18:00:00,936219911.0,936219911.0,18,5,5,True,3318.0,-1.0,-1.8369701987210297e-16,930118681.0,8650178.27234859
554,2024-06-02 00:00:00,,,0,6,6,True,3324.0,0.0,1.0,930118681.0,8650178.27234859
555,2024-06-02 06:00:00,,,6,6,6,True,3330.0,1.0,6.123233995736766e-17,928219560.5,11314204.180838428
556,2024-06-02 12:00:00,921286092.5,921286092.5,12,6,6,True,3336.0,1.2246467991473532e-16,-1.0,928753001.75,10559804.330359176
557,2024-06-02 18:00:00,931073785.0,931073785.0,18,6,6,True,3342.0,-1.0,-1.8369701987210297e-16,926179938.75,6920943.738918805
558,2024-06-03 00:00:00,,,0,0,0,False,3348.0,0.0,1.0,926179938.75,6920943.738918805
559,2024-06-03 06:00:00,916613672.0,916613672.0,6,0,0,False,3354.0,1.0,6.123233995736766e-17,922991183.1666666,7379310.105244123
560,2024-06-03 12:00:00,907520189.0,907520189.0,12,0,0,False,3360.0,1.2246467991473532e-16,-1.0,918402548.6666666,11878258.749884702
561,2024-06-03 18:00:00,902459063.0,902459063.0,18,0,0,False,3366.0,-1.0,-1.8369701987210297e-16,908864308.0,7172393.666018394
562,2024-06-04 00:00:00,,,0,1,1,False,3372.0,0.0,1.0,908864308.0,7172393.666018394
563,2024-06-04 06:00:00,883050571.0,883050571.0,6,1,1,False,3378.0,1.0,6.123233995736766e-17,897676607.6666666,12916828.5785628
564,2024-06-04 12:00:00,920864047.0,920864047.0,12,1,1,False,3384.0,1.2246467991473532e-16,-1.0,902124560.3333334,18908957.158609986
565,2024-06-04 18:00:00,929616563.5,929616563.5,18,1,1,False,3390.0,-1.0,-1.8369701987210297e-16,911177060.5,24748256.40254075
566,2024-06-05 00:00:00,,,0,2,2,False,3396.0,0.0,1.0,911177060.5,24748256.40254075
567,2024-06-05 06:00:00,932265801.0,932265801.0,6,2,2,False,3402.0,1.0,6.123233995736766e-17,927582137.1666666,5966922.695028624
568,2024-06-05 12:00:00,916509227.0,916509227.0,12,2,2,False,3408.0,1.2246467991473532e-16,-1.0,926130530.5,8436926.313070687
569,2024-06-05 18:00:00,898158850.0,898158850.0,18,2,2,False,3414.0,-1.0,-1.8369701987210297e-16,915644626.0,17069905.617665254
570,2024-06-06 00:00:00,,,0,3,3,False,3420.0,0.0,1.0,915644626.0,17069905.617665254
571,2024-06-06 06:00:00,,,6,3,3,False,3426.0,1.0,6.123233995736766e-17,907334038.5,12975676.014029559
572,2024-06-06 12:00:00,,,12,3,3,False,3432.0,1.2246467991473532e-16,-1.0,898158850.0,0.0
573,2024-06-06 18:00:00,,,18,3,3,False,3438.0,-1.0,-1.8369701987210297e-16,,0.0
574,2024-06-07 00:00:00,,,0,4,4,False,3444.0,0.0,1.0,,0.0
575,2024-06-07 06:00:00,,,6,4,4,False,3450.0,1.0,6.123233995736766e-17,,0.0
576,2024-06-07 12:00:00,,,12,4,4,False,3456.0,1.2246467991473532e-16,-1.0,,0.0
577,2024-06-07 18:00:00,,,18,4,4,False,3462.0,-1.0,-1.8369701987210297e-16,,0.0
578,2024-06-08 00:00:00,,,0,5,5,True,3468.0,0.0,1.0,,0.0
579,2024-06-08 06:00:00,,,6,5,5,True,3474.0,1.0,6.123233995736766e-17,,0.0
580,2024-06-08 12:00:00,,,12,5,5,True,3480.0,1.2246467991473532e-16,-1.0,,0.0
581,2024-06-08 18:00:00,,,18,5,5,True,3486.0,-1.0,-1.8369701987210297e-16,,0.0
582,2024-06-09 00:00:00,,,0,6,6,True,3492.0,0.0,1.0,,0.0
583,2024-06-09 06:00:00,,,6,6,6,True,3498.0,1.0,6.123233995736766e-17,,0.0
584,2024-06-09 12:00:00,,,12,6,6,True,3504.0,1.2246467991473532e-16,-1.0,,0.0
585,2024-06-09 18:00:00,,,18,6,6,True,3510.0,-1.0,-1.8369701987210297e-16,,0.0
586,2024-06-10 00:00:00,,,0,0,0,False,3516.0,0.0,1.0,,0.0
587,2024-06-10 06:00:00,,,6,0,0,False,3522.0,1.0,6.123233995736766e-17,,0.0
588,2024-06-10 12:00:00,,,12,0,0,False,3528.0,1.2246467991473532e-16,-1.0,,0.0
589,2024-06-10 18:00:00,,,18,0,0,False,3534.0,-1.0,-1.8369701987210297e-16,,0.0
590,2024-06-11 00:00:00,,,0,1,1,False,3540.0,0.0,1.0,,0.0
591,2024-06-11 06:00:00,,,6,1,1,False,3546.0,1.0,6.123233995736766e-17,,0.0
592,2024-06-11 12:00:00,,,12,1,1,False,3552.0,1.2246467991473532e-16,-1.0,,0.0
593,2024-06-11 18:00:00,,,18,1,1,False,3558.0,-1.0,-1.8369701987210297e-16,,0.0
594,2024-06-12 00:00:00,,,0,2,2,False,3564.0,0.0,1.0,,0.0
595,2024-06-12 06:00:00,,,6,2,2,False,3570.0,1.0,6.123233995736766e-17,,0.0
596,2024-06-12 12:00:00,,,12,2,2,False,3576.0,1.2246467991473532e-16,-1.0,,0.0
597,2024-06-12 18:00:00,,,18,2,2,False,3582.0,-1.0,-1.8369701987210297e-16,,0.0
598,2024-06-13 00:00:00,,,0,3,3,False,3588.0,0.0,1.0,,0.0
599,2024-06-13 06:00:00,,,6,3,3,False,3594.0,1.0,6.123233995736766e-17,,0.0
600,2024-06-13 12:00:00,,,12,3,3,False,3600.0,1.2246467991473532e-16,-1.0,,0.0
601,2024-06-13 18:00:00,,,18,3,3,False,3606.0,-1.0,-1.8369701987210297e-16,,0.0
602,2024-06-14 00:00:00,,,0,4,4,False,3612.0,0.0,1.0,,0.0
603,2024-06-14 06:00:00,,,6,4,4,False,3618.0,1.0,6.123233995736766e-17,,0.0
604,2024-06-14 12:00:00,,,12,4,4,False,3624.0,1.2246467991473532e-16,-1.0,,0.0
605,2024-06-14 18:00:00,,,18,4,4,False,3630.0,-1.0,-1.8369701987210297e-16,,0.0
606,2024-06-15 00:00:00,,,0,5,5,True,3636.0,0.0,1.0,,0.0
607,2024-06-15 06:00:00,,,6,5,5,True,3642.0,1.0,6.123233995736766e-17,,0.0
608,2024-06-15 12:00:00,,,12,5,5,True,3648.0,1.2246467991473532e-16,-1.0,,0.0
609,2024-06-15 18:00:00,,,18,5,5,True,3654.0,-1.0,-1.8369701987210297e-16,,0.0
610,2024-06-16 00:00:00,,,0,6,6,True,3660.0,0.0,1.0,,0.0
611,2024-06-16 06:00:00,,,6,6,6,True,3666.0,1.0,6.123233995736766e-17,,0.0
612,2024-06-16 12:00:00,,,12,6,6,True,3672.0,1.2246467991473532e-16,-1.0,,0.0
613,2024-06-16 18:00:00,,,18,6,6,True,3678.0,-1.0,-1.8369701987210297e-16,,0.0
614,2024-06-17 00:00:00,,,0,0,0,False,3684.0,0.0,1.0,,0.0
615,2024-06-17 06:00:00,,,6,0,0,False,3690.0,1.0,6.123233995736766e-17,,0.0
616,2024-06-17 12:00:00,,,12,0,0,False,3696.0,1.2246467991473532e-16,-1.0,,0.0
617,2024-06-17 18:00:00,,,18,0,0,False,3702.0,-1.0,-1.8369701987210297e-16,,0.0
618,2024-06-18 00:00:00,,,0,1,1,False,3708.0,0.0,1.0,,0.0
619,2024-06-18 06:00:00,,,6,1,1,False,3714.0,1.0,6.123233995736766e-17,,0.0
620,2024-06-18 12:00:00,,,12,1,1,False,3720.0,1.2246467991473532e-16,-1.0,,0.0
621,2024-06-18 18:00:00,,,18,1,1,False,3726.0,-1.0,-1.8369701987210297e-16,,0.0
622,2024-06-19 00:00:00,,,0,2,2,False,3732.0,0.0,1.0,,0.0
623,2024-06-19 06:00:00,,,6,2,2,False,3738.0,1.0,6.123233995736766e-17,,0.0
624,2024-06-19 12:00:00,,,12,2,2,False,3744.0,1.2246467991473532e-16,-1.0,,0.0
625,2024-06-19 18:00:00,,,18,2,2,False,3750.0,-1.0,-1.8369701987210297e-16,,0.0
626,2024-06-20 00:00:00,,,0,3,3,False,3756.0,0.0,1.0,,0.0
627,2024-06-20 06:00:00,,,6,3,3,False,3762.0,1.0,6.123233995736766e-17,,0.0
628,2024-06-20 12:00:00,,,12,3,3,False,3768.0,1.2246467991473532e-16,-1.0,,0.0
629,2024-06-20 18:00:00,,,18,3,3,False,3774.0,-1.0,-1.8369701987210297e-16,,0.0
630,2024-06-21 00:00:00,,,0,4,4,False,3780.0,0.0,1.0,,0.0
631,2024-06-21 06:00:00,,,6,4,4,False,3786.0,1.0,6.123233995736766e-17,,0.0
632,2024-06-21 12:00:00,,,12,4,4,False,3792.0,1.2246467991473532e-16,-1.0,,0.0
633,2024-06-21 18:00:00,,,18,4,4,False,3798.0,-1.0,-1.8369701987210297e-16,,0.0
634,2024-06-22 00:00:00,,,0,5,5,True,3804.0,0.0,1.0,,0.0
635,2024-06-22 06:00:00,,,6,5,5,True,3810.0,1.0,6.123233995736766e-17,,0.0
636,2024-06-22 12:00:00,,,12,5,5,True,3816.0,1.2246467991473532e-16,-1.0,,0.0
637,2024-06-22 18:00:00,,,18,5,5,True,3822.0,-1.0,-1.8369701987210297e-16,,0.0
638,2024-06-23 00:00:00,,,0,6,6,True,3828.0,0.0,1.0,,0.0
639,2024-06-23 06:00:00,,,6,6,6,True,3834.0,1.0,6.123233995736766e-17,,0.0
640,2024-06-23 12:00:00,,,12,6,6,True,3840.0,1.2246467991473532e-16,-1.0,,0.0
641,2024-06-23 18:00:00,,,18,6,6,True,3846.0,-1.0,-1.8369701987210297e-16,,0.0
642,2024-06-24 00:00:00,,,0,0,0,False,3852.0,0.0,1.0,,0.0
643,2024-06-24 06:00:00,,,6,0,0,False,3858.0,1.0,6.123233995736766e-17,,0.0
644,2024-06-24 12:00:00,,,12,0,0,False,3864.0,1.2246467991473532e-16,-1.0,,0.0
645,2024-06-24 18:00:00,923166534.0,923166534.0,18,0,0,False,3870.0,-1.0,-1.8369701987210297e-16,923166534.0,0.0
646,2024-06-25 00:00:00,,,0,1,1,False,3876.0,0.0,1.0,923166534.0,0.0
647,2024-06-25 06:00:00,928491230.5,928491230.5,6,1,1,False,3882.0,1.0,6.123233995736766e-17,925828882.25,3765129.0029102755
648,2024-06-25 12:00:00,,,12,1,1,False,3888.0,1.2246467991473532e-16,-1.0,925828882.25,3765129.0029102755
649,2024-06-25 18:00:00,952635487.0,952635487.0,18,1,1,False,3894.0,-1.0,-1.8369701987210297e-16,940563358.75,17072567.497857377
650,2024-06-26 00:00:00,,,0,2,2,False,3900.0,0.0,1.0,940563358.75,17072567.497857377
651,2024-06-26 06:00:00,914776330.0,914776330.0,6,2,2,False,3906.0,1.0,6.123233995736766e-17,933705908.5,26770466.64470615
652,2024-06-26 12:00:00,925422090.0,925422090.0,12,2,2,False,3912.0,1.2246467991473532e-16,-1.0,930944635.6666666,19524416.1287342
653,2024-06-26 18:00:00,923686894.6666666,923686894.6666666,18,2,2,False,3918.0,-1.0,-1.8369701987210297e-16,921295104.8888888,5711702.482641307
654,2024-06-27 00:00:00,,,0,3,3,False,3924.0,0.0,1.0,921295104.8888888,5711702.482641307
655,2024-06-27 06:00:00,,,6,3,3,False,3930.0,1.0,6.123233995736766e-17,924554492.3333333,1226968.3868829913
656,2024-06-27 12:00:00,925870530.0,925870530.0,12,3,3,False,3936.0,1.2246467991473532e-16,-1.0,924778712.3333333,1544063.3518383633
657,2024-06-27 18:00:00,,,18,3,3,False,3942.0,-1.0,-1.8369701987210297e-16,925870530.0,0.0
658,2024-06-28 00:00:00,923802199.0,923802199.0,0,4,4,False,3948.0,0.0,1.0,924836364.5,1462530.875838176
659,2024-06-28 06:00:00,922802400.0,922802400.0,6,4,4,False,3954.0,1.0,6.123233995736766e-17,924158376.3333334,1564769.038487826
660,2024-06-28 12:00:00,918861414.0,918861414.0,12,4,4,False,3960.0,1.2246467991473532e-16,-1.0,921822004.3333334,2612225.2681325655
661,2024-06-28 18:00:00,926564017.5,926564017.5,18,4,4,False,3966.0,-1.0,-1.8369701987210297e-16,923007507.625,3189172.2205806733
662,2024-06-29 00:00:00,,,0,5,5,True,3972.0,0.0,1.0,922742610.5,3851649.8098588353
663,2024-06-29 06:00:00,,,6,5,5,True,3978.0,1.0,6.123233995736766e-17,922712715.75,5446563.167641208
664,2024-06-29 12:00:00,892549051.0,892549051.0,12,5,5,True,3984.0,1.2246467991473532e-16,-1.0,909556534.25,24052213.47398324
665,2024-06-29 18:00:00,937163113.0,937163113.0,18,5,5,True,3990.0,-1.0,-1.8369701987210297e-16,914856082.0,31546905.77647706
666,2024-06-30 00:00:00,,,0,6,6,True,3996.0,0.0,1.0,914856082.0,31546905.77647706
667,2024-06-30 06:00:00,929472789.3333334,929472789.3333334,6,6,6,True,4002.0,1.0,6.123233995736766e-17,919728317.7777778,23849940.806168362
668,2024-06-30 12:00:00,760061073.0,760061073.0,12,6,6,True,4008.0,1.2246467991473532e-16,-1.0,875565658.4444445,100103782.2139816
669,2024-06-30 18:00:00,922228955.0,922228955.0,18,6,6,True,4014.0,-1.0,-1.8369701987210297e-16,870587605.7777778,95787285.79446283
670,2024-07-01 00:00:00,931659776.0,931659776.0,0,0,0,False,4020.0,0.0,1.0,885855648.3333334,83959843.02327564
671,2024-07-01 06:00:00,932237518.0,932237518.0,6,0,0,False,4026.0,1.0,6.123233995736766e-17,886546830.5,84448559.55963363
672,2024-07-01 12:00:00,915572328.0,915572328.0,12,0,0,False,4032.0,1.2246467991473532e-16,-1.0,925424644.25,8011921.990507057
